Filing,text,Section heading,Polarity score,sentiment label
1467623_10K_2020_0001467623-21-000012.htm,"Our corporate headquarters is located in San Francisco, California, pursuant to operating leases that expire in 2033. We have datacenter colocation facilities in California, Oregon, Texas, and Virginia.",item_2,0.0,neutral
1467623_10K_2020_0001467623-21-000012.htm,"We do not believe that any current pending matter is likely to have a material adverse impact on our consolidated results of operations, cash flows, or our financial position. Any litigation is inherently uncertain, and any judgment or injunctive relief entered against us or any adverse settlement could materially and adversely impact our business. The results of any current or future litigation cannot be predicted with certainty.",item_3,0.0,neutral
1467623_10K_2020_0001467623-21-000012.htm,Not applicable. ITEM 4. MINE SAFETY DISCLOSURES. Not applicable.,item_4,0.0,neutral
1467623_10K_2020_0001467623-21-000012.htm,"Our Class A common stock is listed on the Nasdaq Global Market under the symbol DBX since March 23, 2018. We have never declared or paid any cash dividends on our capital stock. We currently intend to retain any future earnings and do not expect to pay any dividends in the foreseeable future. Any future determination to declare cash dividends will be made at the discretion of our Board of Directors.",item_5,-0.0375,neutral
1467623_10K_2020_0001467623-21-000012.htm,"The following selected consolidated financial data should be read in conjunction with Managements Discussion and Analysis of Financial Condition and Results of Operations. The consolidated statements of operations data for each of the years ended December 31, 2020, 2019, and 2018 are derived from our audited consolidated financial statements. Our historical results are not necessarily indicative of our future results.",item_6,0.0,neutral
1467623_10K_2020_0001467623-21-000012.htm," Dropbox is where businesses and individuals can create, access, and share this content globally. We serve more than 700 million registered users across 180 countries. Our customers include individuals, families, teams, and organizations of sizes.",item_7,0.1666666666666666,good
1467623_10K_2020_0001467623-21-000012.htm,"We had cash and cash equivalents of 314.9 million and shortterm investments of 806.4 million as of December 31, 2020. Most of our revenue is generated in U.S. dollars, with the remainder generated in Euros, British pounds sterling, Australian dollars, Canadian dollars, and Japanese yen.",item_7A,0.0625,good
1467623_10K_2020_0001467623-21-000012.htm,"We have audited the accompanying consolidated balance sheets of Dropbox, Inc. the Company as of December 31, 2020 and 2019. In our opinion, the consolidated financial statements present fairly, in all material respects, the financial position of the Company. The Company changed its method of accounting for leases in 2019 due to the adoption of Accounting Standards Update ASU No. 201602.",item_8,0.0124999999999999,neutral
1467623_10K_2020_0001467623-21-000012.htm,one. CHANGES IN AND DISAGREEMENTS WITH ACCOUNTANTS ON ACCOUNTING AND FINANCIAL DISCLOSURENone.,item_9,0.0,neutral
1467623_10K_2020_0001467623-21-000012.htm,"Our management, including our principal executive officer and principal financial officer, do not expect that our disclosure controls and procedures will prevent all errors and all fraud. A control system, no matter how well designed and operated, can provide only reasonable, not absolute, assurance that the objectives of the control system are met. The design of a control system must reflect the fact that there are resource constraints, and the benefits of controls must be considered relative to their costs.",item_9A,0.0111111111111111,neutral
1467623_10K_2020_0001467623-21-000012.htm,"Not applicable. ITEM 9B. Other than this, there is no further information.",item_9B,-0.0208333333333333,neutral
1467623_10K_2020_0001467623-21-000012.htm,"The information required by this item is incorporated by reference to our Proxy Statement relating to our 2021 Meeting of Stockholders. The Proxy Statement will be filed with the Securities and Exchange Commission within 120 days of the end of the fiscal year ended December 31, 2020.",item_10,0.0,neutral
1467623_10K_2020_0001467623-21-000012.htm,"The information required by this item is incorporated by reference to our Proxy Statement relating to our 2021 Meeting of Stockholders. The Proxy Statement will be filed with the Securities and Exchange Commission within 120 days of the end of the fiscal year ended December 31, 2020.",item_11,0.0,neutral
1467623_10K_2020_0001467623-21-000012.htm,"The information required by this item is incorporated by reference to our Proxy Statement relating to our 2021 Meeting of Stockholders. The Proxy Statement will be filed with the Securities and Exchange Commission within 120 days of the end of the fiscal year ended December 31, 2020.",item_12,0.0,neutral
1467623_10K_2020_0001467623-21-000012.htm,"The information required by this item is incorporated by reference to our Proxy Statement relating to our 2021 Meeting of Stockholders. The Proxy Statement will be filed with the Securities and Exchange Commission within 120 days of the end of the fiscal year ended December 31, 2020.",item_13,0.0,neutral
1467623_10K_2020_0001467623-21-000012.htm,"The information required by this item is incorporated by reference to our Proxy Statement relating to our 2021 Meeting of Stockholders. The Proxy Statement will be filed with the Securities and Exchange Commission within 120 days of the end of the fiscal year ended December 31, 2020.",item_14,0.0,neutral
1467623_10K_2020_0001467623-21-000012.htm,All financial statement schedules not listed above have been omitted because the information called for is not required or is shown either in the consolidated financial statements or in the notes thereto. The following documents are filed as a part of this Annual Report on Form 10Ka.,item_15,0.0,neutral
1682325_10K_2020_0001558370-21-001283.htm,GTY is a softwareasaservice SaaS company that offers a cloudbased suite of solutions for the public sector in North America. GTY brings government technology companies together to achieve a new standard in citizen engagement and resource management.,item_1,0.059090909090909,good
1682325_10K_2020_0001558370-21-001283.htm,"An investment in our securities involves a high degree of risk. You should carefully consider the risks described below before making an investment decision. Our business, prospects, financial condition, or operating results could be harmed by any of these risks, as well as other risks not currently known to us.",item_1A,0.0061111111111111,neutral
1682325_10K_2020_0001558370-21-001283.htm,"Nan nan nan is an award-winning author and journalist. She is best known for her work on the book ""The Secret Life of the American Dream""",item_1B,0.0999999999999999,good
1682325_10K_2020_0001558370-21-001283.htm,The information regarding the Companys properties set forth in Item 1. Business above is incorporated by reference into this Item 2.,item_2,0.0,neutral
